file,exercise,source,gender,category,muscle,equipment
female-Bosu-Ball-pushup-front.mp4,Bosu Ball Pushup,musclewiki,female,Push,Chest,Bosu-Ball
male-Bosu-Ball-reverse-lunge-front_qvjgjz6.mp4,Bosu Ball Reverse Lunge,musclewiki,male,Legs,Glutes,Bosu-Ball
female-Bosu-Ball-reverse-lunge-front_bmui4Mq.mp4,Bosu Ball Reverse Lunge,musclewiki,female,Legs,Glutes,Bosu-Ball
male-Bosu-Ball-row-front_vJao3jZ.mp4,Bosu Ball Row,musclewiki,male,Pull,Lats,Bosu-Ball
female-Bosu-Ball-row-front_r5UHfz4.mp4,Bosu Ball Row,musclewiki,female,Pull,Lats,Bosu-Ball
male-Recovery-balance-3-single-leg-bosu-ball-side.mp4,Bosu Ball Single Leg Balance,musclewiki,male,Mobility,,Recovery
female-Recovery-balance-3-single-leg-bosu-ball-front.mp4,Bosu Ball Single Leg Balance,musclewiki,female,Mobility,,Recovery
male-Bosu-Ball-single-leg-elevated-glute-bridge-front_4m5TpRn.mp4,Bosu Ball Single Leg Elevated Glute Bridge,musclewiki,male,Legs,Glutes,Bosu-Ball
female-Bosu-Ball-single-leg-elevated-glute-bridge-front_WU4xky8.mp4,Bosu Ball Single Leg Elevated Glute Bridge,musclewiki,female,Legs,Glutes,Bosu-Ball
male-Bosu-Ball-single-leg-hip-thrust-front_aBwyvlD.mp4,Bosu Ball Single Leg Hip Thrust,musclewiki,male,Legs,Glutes,Bosu-Ball
female-Bosu-Ball-single-leg-hip-thrust-front_JdGQCQ6.mp4,Bosu Ball Single Leg Hip Thrust,musclewiki,female,Legs,Glutes,Bosu-Ball
male-Recovery-squat-on-bosu-ball-single-leg-front.mp4,Bosu Ball Single Leg Squat,musclewiki,male,Mobility,Glutes,Recovery
female-Recovery-squat-on-bosu-ball-single-leg-front.mp4,Bosu Ball Single Leg Squat,musclewiki,female,Mobility,Glutes,Recovery
male-Bosu-Ball-situp-front_7xFEzRA.mp4,Bosu Ball Situp,musclewiki,male,Core,Abdominals,Bosu-Ball
female-Bosu-Ball-situp-front_Racgotj.mp4,Bosu Ball Situp,musclewiki,female,Core,Abdominals,Bosu-Ball
male-Bosu-Ball-split-squat-front_mVICkv9.mp4,Bosu Ball Split Squat,musclewiki,male,Legs,Glutes,Bosu-Ball
female-Bosu-Ball-split-squat-front_HLTGvAN.mp4,Bosu Ball Split Squat,musclewiki,female,Legs,Glutes,Bosu-Ball
male-Bosu-Ball-squat-front_7X4Ozx5.mp4,Bosu Ball Squat,musclewiki,male,Legs,Glutes,Bosu-Ball
female-Bosu-Ball-squat-front_TktCIW5.mp4,Bosu Ball Squat,musclewiki,female,Legs,Glutes,Bosu-Ball
male-Bosu-Ball-superman-front_wu1ihDh.mp4,Bosu Ball Superman,musclewiki,male,Pull,Lower back,Bosu-Ball
female-Bosu-Ball-superman-front_Z3MWRoq.mp4,Bosu Ball Superman,musclewiki,female,Pull,Lower back,Bosu-Ball
male-Bosu-Ball-toe-tap-front_ndprCBj.mp4,Bosu Ball Toe Tap,musclewiki,male,Core,Abdominals,Bosu-Ball
female-Bosu-Ball-toe-tap-front_WJZBkFK.mp4,Bosu Ball Toe Tap,musclewiki,female,Core,Abdominals,Bosu-Ball
male-Bosu-Ball-up-and-over-front_GuLlfeB.mp4,Bosu Ball Up And Over,musclewiki,male,Core,Abdominals,Bosu-Ball
female-Bosu-Ball-up-and-over-front_t2zud0Z.mp4,Bosu Ball Up And Over,musclewiki,female,Core,Abdominals,Bosu-Ball
male-Bosu-Ball-walkover-pushup-side.mp4,Bosu Ball Walkover Pushup,musclewiki,male,Push,Chest,Bosu-Ball
female-Bosu-Ball-walkover-pushup-front.mp4,Bosu Ball Walkover Pushup,musclewiki,female,Push,Chest,Bosu-Ball
male-Bosu-Ball-wood-chopper-front_zS8IIYb.mp4,Bosu Ball Wood Chopper,musclewiki,male,Core,Obliques,Bosu-Ball
female-Bosu-Ball-wood-chopper-front_aWHoQwB.mp4,Bosu Ball Wood Chopper,musclewiki,female,Core,Obliques,Bosu-Ball
male-Recovery-seratus-activation-4-plank-active-bosu-side.mp4,Bosu Serratus Activation Active Plank,musclewiki,male,Mobility,Abdominals,Recovery
female-Recovery-seratus-activation-4-plank-active-bosu-front.mp4,Bosu Serratus Activation Active Plank,musclewiki,female,Mobility,Abdominals,Recovery
male-Recovery-seratus-activation-2-plank-isometric-bosu-side.mp4,Bosu Serratus Activation Plank,musclewiki,male,Mobility,Chest,Recovery
female-Recovery-seratus-activation-2-plank-isometric-bosu-side.mp4,Bosu Serratus Activation Plank,musclewiki,female,Mobility,Chest,Recovery
male-yoga-bow-pose-front.mp4,Bow Pose,musclewiki,male,Mobility,Chest,Yoga
female-yoga-bow-pose-side.mp4,Bow Pose,musclewiki,female,Mobility,Chest,Yoga
VMO5kXz3-f9Vyd3qF.mp4,Box breathing,centr,,Full body,,
Cd3msbtN-f9Vyd3qF.mp4,Box breathing,centr,,Full body,,
male-Bodyweight-dips-front.mp4,Box Dips,musclewiki,male,Push,Chest,Bodyweight
female-Bodyweight-dips-front.mp4,Box Dips,musclewiki,female,Push,Chest,Bodyweight
male-Bodyweight-box-jump-side.mp4,Box Jump,musclewiki,male,Legs,Glutes,Bodyweight
female-Bodyweight-box-jump-side.mp4,Box Jump,musclewiki,female,Legs,Glutes,Bodyweight
male-Recovery-single-leg-deadlift-1-box-support-front.mp4,Box Supported Single Leg Deadlift,musclewiki,male,Mobility,Glutes,Recovery
female-Recovery-single-leg-deadlift-1-box-support-side.mp4,Box Supported Single Leg Deadlift,musclewiki,female,Mobility,Glutes,Recovery
xA7LIPTm-ryqiVsBL.mp4,Broad jump,centr,,Cardio,,
mkI1wAXb-f9Vyd3qF.mp4,Broad jump,centr,,Cardio,,
EYROvomp-ryqiVsBL.mp4,Broad jump + reverse crawl,centr,,Cardio,,
male-Bodyweight-bulgarian-split-squat-front.mp4,Bulgarian Split Squat,musclewiki,male,Legs,Glutes,Bodyweight
female-Bodyweight-bulgarian-split-squat-side.mp4,Bulgarian Split Squat,musclewiki,female,Legs,Glutes,Bodyweight
xopTR8rE-f9Vyd3qF.mp4,Bulgarian split squat (left),centr,,Legs,,
GPO5x1MQ-ryqiVsBL.mp4,Bulgarian split squat (left),centr,,Legs,,
8dbweHf5-f9Vyd3qF.mp4,Bulgarian split squat (right),centr,,Legs,,
ZWgNSXvz-ryqiVsBL.mp4,Bulgarian split squat (right),centr,,Legs,,
BEbg7Rvw-ryqiVsBL.mp4,Bunny hops,centr,,Full body,,
C9toqoFT-f9Vyd3qF.mp4,Burpee,centr,,Cardio,,
PVbvf2X9-f9Vyd3qF.mp4,Burpee,centr,,Cardio,,
zBuSG5IG-ryqiVsBL.mp4,Burpee,centr,,Cardio,,
MhxBzZni-f9Vyd3qF.mp4,Burpee,centr,,Cardio,,
RKQ6D0zl-f9Vyd3qF.mp4,Burpee (no push-up),centr,,Cardio,,
7Mfg0IcX-ryqiVsBL.mp4,Burpee + jump lunge,centr,,Cardio,,
Kir3FzQt-f9Vyd3qF.mp4,Burpee + push-up,centr,,Cardio,,
2seSfoOf-f9Vyd3qF.mp4,Burpee + push-up,centr,,Cardio,,
x2tVaNMq-f9Vyd3qF.mp4,Burpee + tuck jump,centr,,Cardio,,
9N3uju57-ryqiVsBL.mp4,Burpees,centr,,Full body,,
male-Cardio-butt-kick-side.mp4,Butt Kick,musclewiki,male,Cardio,Hamstrings,Cardio
female-Cardio-butt-kick-side.mp4,Butt Kick,musclewiki,female,Cardio,Hamstrings,Cardio
6PgiYxV4-f9Vyd3qF.mp4,Butt kick steps,centr,,Cardio,,
YLTCPixJ-f9Vyd3qF.mp4,Butt kicks,centr,,Full body,,
t5knyiBs-f9Vyd3qF.mp4,Butterfly bridge + snow angels,centr,,Legs,,
Lgnl16Jz-f9Vyd3qF.mp4,Butterfly crunch,centr,,Core,,
Lgnl16Jz-f9Vyd3qF.mp4,Butterfly stretch,centr,,Mobility,,
hVne6K2x-f9Vyd3qF.mp4,Butterfly stretch,centr,,Mobility,,
NoTDrvQv-f9Vyd3qF.mp4,Butterfly stretch,centr,,Mobility,,
bb1a1l7f-f9Vyd3qF.mp4,Butterfly stretch,centr,,Mobility,,
OxXsKpBZ-f9Vyd3qF.mp4,Butterfly stretch,centr,,Mobility,,
tqnVAdpT-f9Vyd3qF.mp4,Butterfly v-sit,centr,,Full body,,
male-Cables-cable-30-degree-shrug-front.mp4,Cable 30 Degree Shrug,musclewiki,male,Pull,Traps,Cables
female-Cables-cable-30-degree-shrug-side.mp4,Cable 30 Degree Shrug,musclewiki,female,Pull,Traps,Cables
male-Cables-cable-archer-row-front.mp4,Cable Archer Row,musclewiki,male,Pull,Lats,Cables
female-Cables-cable-archer-row-side.mp4,Cable Archer Row,musclewiki,female,Pull,Lats,Cables
male-Cables-cable-calf-raise-side.mp4,Cable Bar Calve Raise,musclewiki,male,Legs,Calves,Cables
female-Cables-cable-calf-raise-front.mp4,Cable Bar Calve Raise,musclewiki,female,Legs,Calves,Cables
male-Cables-cable-bar-curl-front.mp4,Cable Bar Curl,musclewiki,male,Pull,Biceps,Cables
female-Cables-cable-bar-curl-front.mp4,Cable Bar Curl,musclewiki,female,Pull,Biceps,Cables
male-Cables-cable-bar-face-pull-side.mp4,Cable Bar Face Pull,musclewiki,male,Push,Shoulders,Cables
female-Cables-cable-bar-face-pull-front.mp4,Cable Bar Face Pull,musclewiki,female,Push,Shoulders,Cables
male-Cables-cable-bar-front-raise-side.mp4,Cable Bar Front Raise,musclewiki,male,Push,Shoulders,Cables
female-Cables-cable-bar-front-raise-side.mp4,Cable Bar Front Raise,musclewiki,female,Push,Shoulders,Cables
male-Cables-cable-bar-kneeling-crunch-front.mp4,Cable Bar Kneeling Crunch,musclewiki,male,Core,Abdominals,Cables
female-Cables-cable-bar-kneeling-crunch-front.mp4,Cable Bar Kneeling Crunch,musclewiki,female,Core,Abdominals,Cables
male-Cables-cable-bar-pushdown-front.mp4,Cable Bar Pushdown,musclewiki,male,Push,Triceps,Cables
female-Cables-cable-bar-pushdown-front.mp4,Cable Bar Pushdown,musclewiki,female,Push,Triceps,Cables
male-Cables-cable-bar-reverse-grip-curl-front.mp4,Cable Bar Reverse Grip Curl,musclewiki,male,Pull,Forearms,Cables
female-Cables-cable-bar-reverse-grip-curl-front.mp4,Cable Bar Reverse Grip Curl,musclewiki,female,Pull,Forearms,Cables
male-Cables-cable-bar-reverse-grip-pushdown-front.mp4,Cable Bar Reverse Grip Pushdown,musclewiki,male,Push,Triceps,Cables
female-Cables-cable-bar-reverse-grip-pushdown-front.mp4,Cable Bar Reverse Grip Pushdown,musclewiki,female,Push,Triceps,Cables
male-Cables-cable-bar-rolling-pushdown-side.mp4,Cable Bar Rolling Pushdown,musclewiki,male,Push,Triceps,Cables
female-Cables-cable-bar-rolling-pushdown-side.mp4,Cable Bar Rolling Pushdown,musclewiki,female,Push,Triceps,Cables
male-Cables-cable-romanian-deadlift-side.mp4,Cable Bar Romanian Deadlift,musclewiki,male,Legs,Glutes,Cables
female-Cables-cable-romanian-deadlift-front.mp4,Cable Bar Romanian Deadlift,musclewiki,female,Legs,Glutes,Cables
male-Cables-cable-bar-skullcrusher-side.mp4,Cable Bar Skullcrusher,musclewiki,male,Push,Triceps,Cables
female-Cables-cable-bar-skullcrusher-side.mp4,Cable Bar Skullcrusher,musclewiki,female,Push,Triceps,Cables
male-Cables-cable-bar-staggered-romanian-deadlift-front.mp4,Cable Bar Staggered Romanian Deadlift,musclewiki,male,Legs,Glutes,Cables
female-Cables-cable-bar-staggered-romanian-deadlift-front.mp4,Cable Bar Staggered Romanian Deadlift,musclewiki,female,Legs,Glutes,Cables
male-Cables-cable-bar-standing-crunch-side.mp4,Cable Bar Standing Crunch,musclewiki,male,Core,Abdominals,Cables
female-Cables-cable-bar-standing-crunch-front.mp4,Cable Bar Standing Crunch,musclewiki,female,Core,Abdominals,Cables
male-Cables-cable-bilateral-bayesian-curl-side.mp4,Cable Bayesian Curl,musclewiki,male,Pull,Biceps,Cables
female-Cables-cable-bilateral-bayesian-curl-side.mp4,Cable Bayesian Curl,musclewiki,female,Pull,Biceps,Cables
male-Cables-cable-behind-the-back-lateral-raise-side.mp4,Cable Behind The Back Lateral Raise,musclewiki,male,Push,Shoulders,Cables
female-Cables-cable-behind-the-back-lateral-raise-front.mp4,Cable Behind The Back Lateral Raise,musclewiki,female,Push,Shoulders,Cables
male-Cables-cable-belt-calf-raise-side.mp4,Cable Belt Calf Raise,musclewiki,male,Legs,Calves,Cables
female-Cables-cable-belt-calf-raise-side.mp4,Cable Belt Calf Raise,musclewiki,female,Legs,Calves,Cables
male-Cables-cable-belt-split-squat-side.mp4,Cable Belt Split Squat,musclewiki,male,Legs,Quads,Cables
female-Cables-cable-belt-split-squat-side.mp4,Cable Belt Split Squat,musclewiki,female,Legs,Quads,Cables
male-Cables-cable-belt-squat-side.mp4,Cable Belt Squat,musclewiki,male,Legs,Quads,Cables
female-Cables-cable-belt-squat-side.mp4,Cable Belt Squat,musclewiki,female,Legs,Quads,Cables
male-Cables-cable-bench-chest-fly-front.mp4,Cable Bench Chest Fly,musclewiki,male,Push,Chest,Cables
female-Cables-cable-bench-chest-fly-side.mp4,Cable Bench Chest Fly,musclewiki,female,Push,Chest,Cables
male-Cables-cable-bench-press-side.mp4,Cable Bench Press,musclewiki,male,Push,Chest,Cables
female-Cables-cable-bench-press-side.mp4,Cable Bench Press,musclewiki,female,Push,Chest,Cables
male-Cables-cable-bench-straight-leg-kickback-front.mp4,Cable Bench Straight Leg Kickback,musclewiki,male,Legs,Glutes,Cables
female-Cables-cable-bench-straight-leg-kickback-front.mp4,Cable Bench Straight Leg Kickback,musclewiki,female,Legs,Glutes,Cables
male-Cables-cable-pullover-front.mp4,Cable Bent Over Bar Pullover,musclewiki,male,Pull,Lats,Cables
female-Cables-cable-pullover-front.mp4,Cable Bent Over Bar Pullover,musclewiki,female,Pull,Lats,Cables
male-Cables-cable-bent-over-single-arm-overhead-tricep-extension-side.mp4,Cable Bent Over Single Arm Overhead Tricep Extension,musclewiki,male,Push,Triceps,Cables
female-Cables-cable-bent-over-single-arm-overhead-tricep-extension-side.mp4,Cable Bent Over Single Arm Overhead Tricep Extension,musclewiki,female,Push,Triceps,Cables
YEmnyhiI-ryqiVsBL.mp4,Cable bicep curls (left),centr,,Pull,,
WVm2SHek-ryqiVsBL.mp4,Cable bicep curls (right),centr,,Pull,,
male-Cables-cable-braced-single-arm-chest-fly-front.mp4,Cable Braced Single Arm Chest Fly,musclewiki,male,Push,Chest,Cables
female-Cables-cable-braced-single-arm-chest-fly-front.mp4,Cable Braced Single Arm Chest Fly,musclewiki,female,Push,Chest,Cables
male-Cables-cable-braced-single-arm-chest-press-side.mp4,Cable Braced Single Arm Chest Press,musclewiki,male,Push,Chest,Cables
female-Cables-cable-braced-single-arm-chest-press-front.mp4,Cable Braced Single Arm Chest Press,musclewiki,female,Push,Chest,Cables
male-Cables-cable-braced-single-arm-internally-rotated-chest-fly-front.mp4,Cable Braced Single Arm Internally Rotated Chest Fly,musclewiki,male,Push,Chest,Cables
female-Cables-cable-braced-single-arm-internally-rotated-chest-fly-front.mp4,Cable Braced Single Arm Internally Rotated Chest Fly,musclewiki,female,Push,Chest,Cables
male-Cables-cable-braced-wrist-curl-side.mp4,Cable Braced Wrist Curl,musclewiki,male,Pull,Forearms,Cables
female-Cables-cable-braced-wrist-curl-front.mp4,Cable Braced Wrist Curl,musclewiki,female,Pull,Forearms,Cables
male-Cables-cable-braced-wrist-extension-side.mp4,Cable Braced Wrist Extension,musclewiki,male,Pull,Forearms,Cables
female-Cables-cable-braced-wrist-extension-front.mp4,Cable Braced Wrist Extension,musclewiki,female,Pull,Forearms,Cables
male-cable-calve-raise-front.mp4,Cable Calve Raise,musclewiki,male,Legs,Calves,Cables
female-cable-calve-raise-front.mp4,Cable Calve Raise,musclewiki,female,Legs,Calves,Cables
u3ByYH63-f9Vyd3qF.mp4,Cable chest fly (25% lifting weight),centr,,Push,,
male-cable-chestpress-front.mp4,Cable Chest Press,musclewiki,male,Push,Chest,Cables
female-cable-chestpress-front.mp4,Cable Chest Press,musclewiki,female,Push,Chest,Cables
male-Cables-cable-cross-pushdown-front.mp4,Cable Cross Pushdown,musclewiki,male,Push,Triceps,Cables
female-Cables-cable-cross-pushdown-side.mp4,Cable Cross Pushdown,musclewiki,female,Push,Triceps,Cables
male-Cables-cable-decline-bench-chest-fly-front.mp4,Cable Decline Bench Chest Fly,musclewiki,male,Push,Chest,Cables
female-Cables-cable-decline-bench-chest-fly-front.mp4,Cable Decline Bench Chest Fly,musclewiki,female,Push,Chest,Cables
male-Cables-cable-decline-bench-press-front.mp4,Cable Decline Bench Press,musclewiki,male,Push,Chest,Cables
female-Cables-cable-decline-bench-press-front.mp4,Cable Decline Bench Press,musclewiki,female,Push,Chest,Cables
male-Cables-cable-decline-press-around-side.mp4,Cable Decline Press Around,musclewiki,male,Push,Chest,Cables
female-Cables-cable-decline-press-around-side.mp4,Cable Decline Press Around,musclewiki,female,Push,Chest,Cables
male-Cables-cable-decline-single-arm-bench-press-front.mp4,Cable Decline Single Arm Bench Press,musclewiki,male,Push,Chest,Cables
female-Cables-cable-decline-single-arm-bench-press-front.mp4,Cable Decline Single Arm Bench Press,musclewiki,female,Push,Chest,Cables
male-Cables-cable-elevated-deadlift-front.mp4,Cable Elevated Deadlift,musclewiki,male,Legs,Glutes,Cables
female-Cables-cable-elevated-deadlift-front.mp4,Cable Elevated Deadlift,musclewiki,female,Legs,Glutes,Cables
male-Cables-cable-external-rotation-side.mp4,Cable External Rotation,musclewiki,male,Pull,Rear Shoulders,Cables
female-Cables-cable-external-rotation-side.mp4,Cable External Rotation,musclewiki,female,Pull,Rear Shoulders,Cables
male-Cables-cable-goblet-squat-front.mp4,Cable Goblet Squat,musclewiki,male,Legs,Glutes,Cables
female-Cables-cable-goblet-squat-side.mp4,Cable Goblet Squat,musclewiki,female,Legs,Glutes,Cables
55sid4va-f9Vyd3qF.mp4,Cable good mornings,centr,,Full body,,
male-Cables-cable-half-kneeling-high-to-low-wood-chopper-front.mp4,Cable Half Kneeling High To Low Wood Chopper,musclewiki,male,Core,Obliques,Cables
female-Cables-cable-half-kneeling-high-to-low-wood-chopper-front.mp4,Cable Half Kneeling High To Low Wood Chopper,musclewiki,female,Core,Obliques,Cables
male-Cables-cable-half-kneeling-low-to-high-wood-chopper-front.mp4,Cable Half Kneeling Low To High Wood Chopper,musclewiki,male,Core,Obliques,Cables
female-Cables-cable-half-kneeling-low-to-high-wood-chopper-front.mp4,Cable Half Kneeling Low To High Wood Chopper,musclewiki,female,Core,Obliques,Cables
male-Cables-cable-half-kneeling-wood-chopper-side.mp4,Cable Half Kneeling Wood Chopper,musclewiki,male,Core,Obliques,Cables
female-Cables-cable-half-kneeling-wood-chopper-front.mp4,Cable Half Kneeling Wood Chopper,musclewiki,female,Core,Obliques,Cables
male-Cables-cable-hammer-bayesian-curl-side.mp4,Cable Hammer Bayesian Curl,musclewiki,male,Pull,Biceps,Cables
female-Cables-cable-hammer-bayesian-curl-side.mp4,Cable Hammer Bayesian Curl,musclewiki,female,Pull,Biceps,Cables
male-cable-hamstring-curl-side.mp4,Cable Hamstring Curl,musclewiki,male,Legs,Hamstrings,Cables
female-cable-hamstring-curl-side.mp4,Cable Hamstring Curl,musclewiki,female,Legs,Hamstrings,Cables
male-Cables-cable-high-bayesian-curl-front.mp4,Cable High Bayesian Curl,musclewiki,male,Pull,Biceps,Cables
female-Cables-cable-high-bayesian-curl-front.mp4,Cable High Bayesian Curl,musclewiki,female,Pull,Biceps,Cables
male-Cables-cable-high-internally-rotated-reverse-fly-side.mp4,Cable High Internally Rotated Reverse Fly,musclewiki,male,Push,Shoulders,Cables
female-Cables-cable-high-internally-rotated-reverse-fly-side.mp4,Cable High Internally Rotated Reverse Fly,musclewiki,female,Push,Shoulders,Cables
male-Cables-cable-high-reverse-fly-side.mp4,Cable High Reverse Fly,musclewiki,male,Push,Shoulders,Cables
female-Cables-cable-high-reverse-fly-front.mp4,Cable High Reverse Fly,musclewiki,female,Push,Shoulders,Cables
male-Cables-cable-high-single-arm-hammer-bayesian-curl-side.mp4,Cable High Single Arm Hammer Bayesian Curl,musclewiki,male,Pull,Biceps,Cables
female-Cables-cable-high-single-arm-hammer-bayesian-curl-front.mp4,Cable High Single Arm Hammer Bayesian Curl,musclewiki,female,Pull,Biceps,Cables
male-Cables-cable-high-single-arm-hammer-rolling-curl-side.mp4,Cable High Single Arm Hammer Rolling Curl,musclewiki,male,Pull,Biceps,Cables
female-Cables-cable-high-single-arm-hammer-rolling-curl-side.mp4,Cable High Single Arm Hammer Rolling Curl,musclewiki,female,Pull,Biceps,Cables
male-Cables-cable-rear-delt-fly-front.mp4,Cable High Single Arm Rear Delt Fly,musclewiki,male,Push,Shoulders,Cables
female-Cables-cable-rear-delt-fly-front.mp4,Cable High Single Arm Rear Delt Fly,musclewiki,female,Push,Shoulders,Cables
male-Cables-cable-high-single-arm-reverse-bayesian-curl-side.mp4,Cable High Single Arm Reverse Bayesian Curl,musclewiki,male,Pull,Biceps,Cables
female-Cables-cable-high-single-arm-reverse-bayesian-curl-side.mp4,Cable High Single Arm Reverse Bayesian Curl,musclewiki,female,Pull,Biceps,Cables
male-Cables-cable-high-single-arm-reverse-rolling-curl-front.mp4,Cable High Single Arm Reverse Rolling Curl,musclewiki,male,Pull,Biceps,Cables
female-Cables-cable-high-single-arm-reverse-rolling-curl-front.mp4,Cable High Single Arm Reverse Rolling Curl,musclewiki,female,Pull,Biceps,Cables
male-Cables-cable-high-single-arm-rolling-curl-front.mp4,Cable High Single Arm Rolling Curl,musclewiki,male,Pull,Biceps,Cables
female-Cables-cable-high-single-arm-rolling-curl-front.mp4,Cable High Single Arm Rolling Curl,musclewiki,female,Pull,Biceps,Cables
2buPBcOW-f9Vyd3qF.mp4,Cable hip abduction (left),centr,,Legs,,
mAwvRzPb-f9Vyd3qF.mp4,Cable hip abduction (right),centr,,Legs,,
male-Cables-cable-incline-bench-press-front.mp4,Cable Incline Bench Press,musclewiki,male,Push,Chest,Cables
female-Cables-cable-incline-bench-press-front.mp4,Cable Incline Bench Press,musclewiki,female,Push,Chest,Cables
male-Cables-cable-incline-bench-straight-leg-kickback-front.mp4,Cable Incline Bench Straight Leg Kickback,musclewiki,male,Legs,Glutes,Cables
female-Cables-cable-incline-bench-straight-leg-kickback-side.mp4,Cable Incline Bench Straight Leg Kickback,musclewiki,female,Legs,Glutes,Cables
male-Cables-cable-incline-chest-fly-side.mp4,Cable Incline Chest Fly,musclewiki,male,Push,Chest,Cables
female-Cables-cable-incline-chest-fly-side.mp4,Cable Incline Chest Fly,musclewiki,female,Push,Chest,Cables
male-Cables-cable-incline-fly-around-side.mp4,Cable Incline Fly Around,musclewiki,male,Push,Chest,Cables
female-Cables-cable-incline-fly-around-front.mp4,Cable Incline Fly Around,musclewiki,female,Push,Chest,Cables
male-Cables-cable-incline-press-around-front.mp4,Cable Incline Press Around,musclewiki,male,Push,Chest,Cables
female-Cables-cable-incline-press-around-side.mp4,Cable Incline Press Around,musclewiki,female,Push,Chest,Cables
male-Cables-cable-internal-rotation-side.mp4,Cable Internal Rotation,musclewiki,male,Push,Front Shoulders,Cables
female-Cables-cable-internal-rotation-side.mp4,Cable Internal Rotation,musclewiki,female,Push,Front Shoulders,Cables
male-Cables-cable-kayak-row-side.mp4,Cable Kayak Row,musclewiki,male,Pull,Lats,Cables
female-Cables-cable-kayak-row-side.mp4,Cable Kayak Row,musclewiki,female,Pull,Lats,Cables
male-Cables-cable-kneeling-high-to-low-wood-chopper-side.mp4,Cable Kneeling High To Low Wood Chopper,musclewiki,male,Core,Obliques,Cables
female-Cables-cable-kneeling-high-to-low-wood-chopper-front.mp4,Cable Kneeling High To Low Wood Chopper,musclewiki,female,Core,Obliques,Cables
male-Cables-cable-kneeling-low-to-high-wood-chopper-front.mp4,Cable Kneeling Low To High Wood Chopper,musclewiki,male,Core,Obliques,Cables
female-Cables-cable-kneeling-low-to-high-wood-chopper-side.mp4,Cable Kneeling Low To High Wood Chopper,musclewiki,female,Core,Obliques,Cables
male-Cables-cable-kneeling-oblique-crunch-side.mp4,Cable Kneeling Oblique Crunch,musclewiki,male,Core,Obliques,Cables
female-Cables-cable-kneeling-oblique-crunch-front.mp4,Cable Kneeling Oblique Crunch,musclewiki,female,Core,Obliques,Cables
male-Cables-cable-kneeling-pallof-press-front.mp4,Cable Kneeling Pallof Press,musclewiki,male,Core,Obliques,Cables
female-Cables-cable-kneeling-pallof-press-front.mp4,Cable Kneeling Pallof Press,musclewiki,female,Core,Obliques,Cables
male-Cables-cable-kneeling-pallof-press-to-wood-chopper-side.mp4,Cable Kneeling Pallof Press To Wood Chopper,musclewiki,male,Core,Obliques,Cables
female-Cables-cable-kneeling-pallof-press-to-wood-chopper-front.mp4,Cable Kneeling Pallof Press To Wood Chopper,musclewiki,female,Core,Obliques,Cables
male-Cables-cable-kneeling-wood-chopper-side.mp4,Cable Kneeling Wood Chopper,musclewiki,male,Core,Obliques,Cables
female-Cables-cable-kneeling-wood-chopper-front.mp4,Cable Kneeling Wood Chopper,musclewiki,female,Core,Obliques,Cables
male-Cables-cable-lat-prayer-front.mp4,Cable Lat Prayer,musclewiki,male,Pull,Lats,Cables
female-Cables-cable-lat-prayer-front.mp4,Cable Lat Prayer,musclewiki,female,Pull,Lats,Cables
male-Cables-cable-leaning-single-arm-skullover-side.mp4,Cable Leaning Single Arm Skullover,musclewiki,male,Push,Triceps,Cables
female-Cables-cable-leaning-single-arm-skullover-front.mp4,Cable Leaning Single Arm Skullover,musclewiki,female,Push,Triceps,Cables
male-Cables-cable-low-bilateral-lateral-raise-side.mp4,Cable Low Bilateral Lateral Raise,musclewiki,male,Push,Shoulders,Cables
female-Cables-cable-low-bilateral-lateral-raise-side.mp4,Cable Low Bilateral Lateral Raise,musclewiki,female,Push,Shoulders,Cables
male-Cables-cable-lateral-raise-front.mp4,Cable Low Single Arm Lateral Raise,musclewiki,male,Push,Shoulders,Cables
female-Cables-cable-lateral-raise-front.mp4,Cable Low Single Arm Lateral Raise,musclewiki,female,Push,Shoulders,Cables
QdSI2tb0-ryqiVsBL.mp4,Cable military press,centr,,Push,,
male-Cables-cable-oblique-pushdown-side.mp4,Cable Oblique Pushdown,musclewiki,male,Core,Obliques,Cables
female-Cables-cable-oblique-pushdown-front.mp4,Cable Oblique Pushdown,musclewiki,female,Core,Obliques,Cables
male-cable-overhead-press-front.mp4,Cable Overhead Press,musclewiki,male,Push,Shoulders,Cables
female-cable-overhead-press-front.mp4,Cable Overhead Press,musclewiki,female,Push,Shoulders,Cables
male-Cables-cable-overhead-tricep-press-front.mp4,Cable Overhead Tricep Press,musclewiki,male,Push,Triceps,Cables
female-Cables-cable-overhead-tricep-press-front.mp4,Cable Overhead Tricep Press,musclewiki,female,Push,Triceps,Cables
male-Cables-cable-pallof-press-front.mp4,Cable Pallof Press,musclewiki,male,Core,Obliques,Cables
female-Cables-cable-pallof-press-side.mp4,Cable Pallof Press,musclewiki,female,Core,Obliques,Cables
male-Cables-cable-paloff-press-rotation-front.mp4,Cable Pallof Press Rotation,musclewiki,male,Core,Obliques,Cables
female-Cables-cable-paloff-press-rotation-side.mp4,Cable Pallof Press Rotation,musclewiki,female,Core,Obliques,Cables
male-cable-pec-fly-front.mp4,Cable Pec Fly,musclewiki,male,Push,Chest,Cables
female-cable-pec-fly-front.mp4,Cable Pec Fly,musclewiki,female,Push,Chest,Cables
male-Cables-cable-pull-around-front.mp4,Cable Pull Around,musclewiki,male,Pull,Lats,Cables
